               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 176,            0.019165,            0.077466,                   0,             0.98095,             0.98005,             0.99034,             0.69752,            0.016335,             0.23014,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.019192,            0.076832,                   0,             0.98134,              0.9807,             0.99047,             0.69811,             0.01633,             0.22997,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.019392,            0.077347,                   0,             0.98112,             0.98087,              0.9906,             0.69826,            0.016319,             0.22987,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.019171,            0.077584,                   0,             0.98105,              0.9805,              0.9905,             0.69802,            0.016304,             0.22984,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.019398,            0.076669,                   0,              0.9811,             0.98046,              0.9906,             0.69877,            0.016293,             0.22967,                   0,            0.004093,            0.004093,            0.004093
                 181,             0.01917,            0.077952,                   0,              0.9814,             0.98058,             0.99034,             0.69876,            0.016282,             0.22964,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.019047,            0.077315,                   0,             0.98102,             0.98069,             0.99033,              0.6989,            0.016267,             0.22953,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.018923,            0.077364,                   0,             0.98178,             0.98057,             0.99057,             0.69981,            0.016248,             0.22942,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.019165,             0.07779,                   0,             0.98231,             0.98086,             0.99077,             0.69954,            0.016242,             0.22933,                   0,            0.003961,            0.003961,            0.003961
                 185,             0.01921,            0.076843,                   0,             0.98165,             0.98074,             0.99063,             0.70061,            0.016229,             0.22924,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.019108,            0.076601,                   0,             0.98205,             0.98103,             0.99072,             0.70094,            0.016222,             0.22924,                   0,            0.003895,            0.003895,            0.003895
                 187,             0.01902,            0.076312,                   0,             0.98222,             0.98095,             0.99077,             0.70112,            0.016207,             0.22908,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.018986,            0.077567,                   0,             0.98164,             0.98087,             0.99079,             0.70163,            0.016193,             0.22897,                   0,            0.003829,            0.003829,            0.003829
                 189,             0.01918,            0.076681,                   0,             0.98207,              0.9807,             0.99065,             0.70129,            0.016182,             0.22888,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.019015,            0.076745,                   0,             0.98163,             0.98091,             0.99051,             0.70228,            0.016173,             0.22867,                   0,            0.003763,            0.003763,            0.003763
                 191,              0.0188,            0.076788,                   0,             0.98171,             0.98113,             0.99057,             0.70211,            0.016161,             0.22856,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.019077,            0.077588,                   0,             0.98171,              0.9812,             0.99055,             0.70186,            0.016151,             0.22844,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.018716,            0.075862,                   0,             0.98183,             0.98127,             0.99062,             0.70246,            0.016131,             0.22834,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.018725,            0.075922,                   0,             0.98235,             0.98137,             0.99082,             0.70218,            0.016117,             0.22821,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.018788,            0.076583,                   0,             0.98233,             0.98111,             0.99073,             0.70222,            0.016096,             0.22804,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.018968,            0.076994,                   0,             0.98166,             0.98164,             0.99075,             0.70274,            0.016071,             0.22786,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.018817,            0.076183,                   0,             0.98174,              0.9818,             0.99084,             0.70303,            0.016064,             0.22773,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.018599,            0.076079,                   0,              0.9819,             0.98168,             0.99086,             0.70287,            0.016047,             0.22758,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.018778,            0.075356,                   0,             0.98171,              0.9818,             0.99083,             0.70277,            0.016032,             0.22751,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.018427,             0.07594,                   0,             0.98148,             0.98151,             0.99073,              0.7032,            0.016019,             0.22742,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.018724,             0.07525,                   0,             0.98144,              0.9814,             0.99071,             0.70364,            0.015999,             0.22729,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.018567,            0.076634,                   0,             0.98195,             0.98127,              0.9908,             0.70378,             0.01599,             0.22718,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.018776,            0.076157,                   0,              0.9821,             0.98062,             0.99059,              0.7036,            0.015984,             0.22712,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.018319,            0.076943,                   0,             0.98206,             0.98075,             0.99054,             0.70415,            0.015974,             0.22702,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.018633,             0.07627,                   0,             0.98188,             0.98087,             0.99053,             0.70414,            0.015964,             0.22698,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.018635,            0.075413,                   0,             0.98171,             0.98116,             0.99058,             0.70459,            0.015963,             0.22696,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.018485,            0.075069,                   0,             0.98202,             0.98131,             0.99052,             0.70477,            0.015959,             0.22688,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.018426,            0.074864,                   0,             0.98194,             0.98164,             0.99068,             0.70482,            0.015954,              0.2268,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.018444,             0.07492,                   0,             0.98185,             0.98194,             0.99069,             0.70513,             0.01595,             0.22674,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.018335,            0.075387,                   0,             0.98158,             0.98188,             0.99065,             0.70545,            0.015941,             0.22665,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.018424,            0.075272,                   0,             0.98175,             0.98164,              0.9906,             0.70565,            0.015936,             0.22654,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.018333,            0.075552,                   0,             0.98176,             0.98169,             0.99056,             0.70546,            0.015931,             0.22649,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.018195,            0.074702,                   0,             0.98152,             0.98158,              0.9906,             0.70579,            0.015922,             0.22642,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.018274,            0.073962,                   0,             0.98151,             0.98156,              0.9905,             0.70579,            0.015909,             0.22632,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.018304,            0.075483,                   0,             0.98143,             0.98184,             0.99044,             0.70599,            0.015901,             0.22627,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.018181,            0.074757,                   0,             0.98178,             0.98184,             0.99059,             0.70643,            0.015892,             0.22625,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.018125,            0.075162,                   0,             0.98141,             0.98176,             0.99053,             0.70616,            0.015892,             0.22621,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.017996,            0.074767,                   0,             0.98184,             0.98191,             0.99067,              0.7064,            0.015885,             0.22618,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.017962,            0.074634,                   0,              0.9818,             0.98171,             0.99049,             0.70644,             0.01588,              0.2261,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.018128,            0.075307,                   0,             0.98194,              0.9816,             0.99053,             0.70651,            0.015875,             0.22604,                   0,            0.002773,            0.002773,            0.002773
                 221,             0.01821,            0.074279,                   0,             0.98198,             0.98164,             0.99061,             0.70696,            0.015865,             0.22592,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.018044,            0.075407,                   0,             0.98229,             0.98195,              0.9907,              0.7072,            0.015857,             0.22588,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.018102,            0.074073,                   0,             0.98228,             0.98181,             0.99076,              0.7072,             0.01585,              0.2258,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.017923,            0.075014,                   0,             0.98212,             0.98183,             0.99065,             0.70761,            0.015842,             0.22572,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.018312,            0.075148,                   0,             0.98186,             0.98176,             0.99052,             0.70762,            0.015837,             0.22565,                   0,            0.002608,            0.002608,            0.002608
                 226,             0.01784,            0.073796,                   0,             0.98152,             0.98146,              0.9905,             0.70785,             0.01583,             0.22558,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.017822,            0.073926,                   0,             0.98182,              0.9818,              0.9907,             0.70805,            0.015825,             0.22556,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.017942,            0.073283,                   0,             0.98196,             0.98186,             0.99074,             0.70814,            0.015816,             0.22548,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.017948,            0.073565,                   0,              0.9817,             0.98209,              0.9907,              0.7083,             0.01581,             0.22547,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.017929,            0.073842,                   0,             0.98184,             0.98192,             0.99084,             0.70853,            0.015805,             0.22542,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.017791,            0.074383,                   0,             0.98197,             0.98206,             0.99093,             0.70852,            0.015798,             0.22538,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.017903,            0.073821,                   0,             0.98232,             0.98163,             0.99094,              0.7088,            0.015794,             0.22534,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.017971,             0.07395,                   0,              0.9822,             0.98188,             0.99096,             0.70891,            0.015788,             0.22531,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.017903,            0.073861,                   0,             0.98259,             0.98176,             0.99109,             0.70919,            0.015784,             0.22525,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.017834,            0.073862,                   0,             0.98255,             0.98172,             0.99105,             0.70915,            0.015778,             0.22519,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.017685,            0.074392,                   0,             0.98247,             0.98164,             0.99099,             0.70962,            0.015773,             0.22516,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.017625,            0.073162,                   0,              0.9823,              0.9814,             0.99095,             0.70951,             0.01577,             0.22511,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.017916,            0.073244,                   0,             0.98247,             0.98144,             0.99097,             0.70958,            0.015766,             0.22507,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.017629,            0.073348,                   0,             0.98275,             0.98172,              0.9911,             0.70982,             0.01576,             0.22505,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.017852,            0.072358,                   0,             0.98277,              0.9816,             0.99109,             0.70983,            0.015758,             0.22501,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.017585,            0.072693,                   0,             0.98284,             0.98172,              0.9911,             0.70967,            0.015752,             0.22499,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.017835,            0.072772,                   0,             0.98308,              0.9818,             0.99112,             0.70971,            0.015747,             0.22492,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.017589,            0.072962,                   0,             0.98308,             0.98172,             0.99115,             0.70985,            0.015742,             0.22487,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.017547,            0.072607,                   0,             0.98292,              0.9815,             0.99111,             0.71023,            0.015739,             0.22483,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.017806,            0.073001,                   0,             0.98283,              0.9814,              0.9911,             0.71009,            0.015734,             0.22479,                   0,            0.001948,            0.001948,            0.001948
                 246,             0.01739,            0.073056,                   0,             0.98279,              0.9814,             0.99103,             0.71023,            0.015731,             0.22478,                   0,            0.001915,            0.001915,            0.001915
                 247,             0.01744,             0.07316,                   0,             0.98287,             0.98135,             0.99104,             0.70996,            0.015727,             0.22476,                   0,            0.001882,            0.001882,            0.001882
                 248,             0.01737,            0.073344,                   0,             0.98271,             0.98131,             0.99099,             0.71053,            0.015721,             0.22473,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.017446,            0.072985,                   0,             0.98275,             0.98144,             0.99102,             0.71059,            0.015718,             0.22468,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.017379,            0.072793,                   0,             0.98274,             0.98152,             0.99103,             0.71079,            0.015715,             0.22466,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.017261,            0.072379,                   0,             0.98292,             0.98172,             0.99107,             0.71062,            0.015708,             0.22461,                   0,             0.00175,             0.00175,             0.00175
                 252,             0.01727,            0.072601,                   0,             0.98284,             0.98181,             0.99104,             0.71076,            0.015706,              0.2246,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.017077,            0.072279,                   0,             0.98283,             0.98176,             0.99103,              0.7111,            0.015702,             0.22456,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.017303,            0.072491,                   0,             0.98296,             0.98177,             0.99106,             0.71122,            0.015702,             0.22453,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.017279,            0.072446,                   0,             0.98289,             0.98195,             0.99107,             0.71138,            0.015698,             0.22449,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.017572,             0.07211,                   0,             0.98316,             0.98217,             0.99116,             0.71135,            0.015693,             0.22445,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.017354,             0.07259,                   0,             0.98312,             0.98213,             0.99115,             0.71172,            0.015689,             0.22439,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.017149,            0.072321,                   0,             0.98297,             0.98222,             0.99117,             0.71179,            0.015686,             0.22434,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.017208,            0.072488,                   0,              0.9828,             0.98217,             0.99107,             0.71197,            0.015684,             0.22432,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.017152,            0.071745,                   0,             0.98299,             0.98221,             0.99108,             0.71173,             0.01568,             0.22428,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.017174,            0.072393,                   0,             0.98309,              0.9822,             0.99107,             0.71199,            0.015676,             0.22423,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.017179,            0.072438,                   0,             0.98321,             0.98199,             0.99113,             0.71216,            0.015673,             0.22422,                   0,            0.001387,            0.001387,            0.001387
                 263,              0.0171,             0.07226,                   0,             0.98333,              0.9821,             0.99117,             0.71209,             0.01567,             0.22418,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.017271,             0.07229,                   0,             0.98329,             0.98226,             0.99114,             0.71214,            0.015666,             0.22416,                   0,            0.001321,            0.001321,            0.001321
                 265,             0.01708,            0.071797,                   0,             0.98321,             0.98194,             0.99107,              0.7124,            0.015663,             0.22411,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.017153,            0.071695,                   0,             0.98333,             0.98206,             0.99109,             0.71235,             0.01566,             0.22409,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.016952,            0.072159,                   0,             0.98335,             0.98209,             0.99109,              0.7125,            0.015656,             0.22407,                   0,            0.001222,            0.001222,            0.001222
                 268,             0.01692,            0.072179,                   0,             0.98348,             0.98217,             0.99108,             0.71274,            0.015655,             0.22406,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.017202,             0.07194,                   0,             0.98345,             0.98214,             0.99108,             0.71269,            0.015655,             0.22402,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.016969,            0.072213,                   0,             0.98368,             0.98237,             0.99114,             0.71269,            0.015654,             0.22401,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.016946,            0.070945,                   0,             0.98366,             0.98217,             0.99108,             0.71297,            0.015654,             0.22403,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.016841,            0.071692,                   0,             0.98365,             0.98215,             0.99106,             0.71294,            0.015654,               0.224,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.016844,            0.071176,                   0,              0.9836,             0.98225,             0.99099,             0.71288,            0.015653,             0.22398,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.016859,             0.07117,                   0,             0.98377,             0.98234,             0.99107,             0.71311,            0.015651,             0.22395,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.016838,            0.072032,                   0,             0.98349,             0.98201,             0.99101,             0.71326,            0.015649,             0.22395,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.016727,            0.070674,                   0,             0.98365,             0.98222,             0.99105,             0.71343,            0.015648,             0.22393,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.016953,            0.071049,                   0,             0.98365,             0.98245,             0.99105,             0.71334,            0.015646,             0.22395,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.016881,            0.071187,                   0,             0.98357,              0.9823,               0.991,             0.71344,            0.015647,             0.22396,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.016914,            0.070784,                   0,             0.98353,             0.98215,             0.99102,             0.71344,            0.015647,             0.22397,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.016957,            0.071071,                   0,             0.98353,             0.98233,             0.99103,             0.71314,            0.015647,             0.22397,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.016748,            0.071178,                   0,             0.98351,             0.98225,             0.99102,             0.71334,            0.015648,               0.224,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.016682,            0.071552,                   0,             0.98349,             0.98215,             0.99088,             0.71333,            0.015647,             0.22402,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.016785,            0.070904,                   0,             0.98345,             0.98225,              0.9909,              0.7134,            0.015647,             0.22404,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.016594,            0.070411,                   0,             0.98345,             0.98225,             0.99089,             0.71342,            0.015647,             0.22406,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.016708,            0.070568,                   0,             0.98321,             0.98209,             0.99081,             0.71331,            0.015648,             0.22409,                   0,            0.000628,            0.000628,            0.000628
                 286,             0.01668,             0.07036,                   0,             0.98325,             0.98225,              0.9909,             0.71331,            0.015649,             0.22413,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.016663,            0.070037,                   0,             0.98325,             0.98219,             0.99092,             0.71327,            0.015649,             0.22415,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.016653,            0.070772,                   0,             0.98319,             0.98205,             0.99087,             0.71307,             0.01565,             0.22422,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.016345,            0.069963,                   0,             0.98325,             0.98221,              0.9909,             0.71313,            0.015651,             0.22428,                   0,            0.000496,            0.000496,            0.000496
                 290,            0.016414,             0.07077,                   0,             0.98325,             0.98221,             0.99086,             0.71315,            0.015653,             0.22431,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.016382,              0.0699,                   0,             0.98332,             0.98213,             0.99083,             0.71322,            0.015654,             0.22436,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.016465,            0.070492,                   0,             0.98332,             0.98225,             0.99092,             0.71301,            0.015653,             0.22438,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.016335,            0.070157,                   0,             0.98321,             0.98197,             0.99089,             0.71315,            0.015654,             0.22442,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.016377,            0.069747,                   0,             0.98327,             0.98209,             0.99088,              0.7131,            0.015655,             0.22446,                   0,            0.000331,            0.000331,            0.000331
                 295,            0.016222,            0.069398,                   0,             0.98313,             0.98206,              0.9908,             0.71288,            0.015657,             0.22452,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.016281,            0.070134,                   0,             0.98321,             0.98235,             0.99088,              0.7128,            0.015658,             0.22457,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.016315,            0.069813,                   0,             0.98325,             0.98219,             0.99083,             0.71309,             0.01566,             0.22462,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.016357,            0.069891,                   0,              0.9833,             0.98233,              0.9909,             0.71315,            0.015661,             0.22468,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.016223,            0.069164,                   0,             0.98322,             0.98225,             0.99094,             0.71291,            0.015663,             0.22474,                   0,            0.000166,            0.000166,            0.000166
